# ONLY CROP 1 Changes --12 Month Cycle
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP24	Dec-2001
2	1.82			
3	1.21			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP25	Jan-2002
2	1.82			
3	1.21			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP26	Feb-2002
2	1.82			
3	1.21			
4	1			
5	0.9			
6	1.65			
1	0.23		#  SP27	Mar-2002
2	1.82			
3	0.06			
4	1			
5	0.9			
6	1.65			
1	0.42		#  SP28	Apr-2002
2	1.82			
3	0.06			
4	1			
5	0.9			
6	1.65			
1	0.55		#  SP29	May-2002
2	1.82			
3	0.06			
4	1			
5	0.9			
6	1.65			
1	0.55		#  SP30	Jun-2002
2	1.82			
3	0.06			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP31	Jul-2002
2	1.82			
3	0.06			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP32	Aug-2002
2	1.82			
3	0.16			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP33	Sep-2002
2	1.82			
3	0.36			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP34	Oct-2002
2	1.82			
3	0.8			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP35	Nov-2002
2	1.82			
3	1.18			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP36	Dec-2002
2	1.82			
3	1.21			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP37	Jan-2003
2	1.82			
3	1.21			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP38	Feb-2003
2	1.82			
3	1.21			
4	1			
5	0.9			
6	1.65			
1	0.23		#  SP39	Mar-2003
2	1.82			
3	0.06			
4	1			
5	0.9			
6	1.65			
1	0.42		#  SP40	Apr-2003
2	1.82			
3	0.06			
4	1			
5	0.9			
6	1.65			
1	0.55		#  SP41	May-2003
2	1.82			
3	0.06			
4	1			
5	0.9			
6	1.65			
1	0.55		#  SP42	Jun-2003
2	1.82			
3	0.06			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP43	Jul-2003
2	1.82			
3	0.06			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP44	Aug-2003
2	1.82			
3	0.16			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP45	Sep-2003
2	1.82			
3	0.36			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP46	Oct-2003
2	1.82			
3	0.8			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP47	Nov-2003
2	1.82			
3	1.18			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP48	Dec-2003
2	1.82			
3	1.21			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP49	Jan-2004
2	1.82			
3	1.21			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP50	Feb-2004
2	1.82			
3	1.21			
4	1			
5	0.9			
6	1.65			
1	0.23		#  SP51	Mar-2004
2	1.82			
3	0.06			
4	1			
5	0.9			
6	1.65			
1	0.42		#  SP52	Apr-2004
2	1.82			
3	0.06			
4	1			
5	0.9			
6	1.65			
1	0.55		#  SP53	May-2004
2	1.82			
3	0.06			
4	1			
5	0.9			
6	1.65			
1	0.55		#  SP54	Jun-2004
2	1.82			
3	0.06			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP55	Jul-2004
2	1.82			
3	0.06			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP56	Aug-2004
2	1.82			
3	0.16			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP57	Sep-2004
2	1.82			
3	0.36			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP58	Oct-2004
2	1.82			
3	0.8			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP59	Nov-2004
2	1.82			
3	1.18			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP60	Dec-2004
2	1.82			
3	1.21			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP61	Jan-2005
2	1.82			
3	1.21			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP62	Feb-2005
2	1.82			
3	1.21			
4	1			
5	0.9			
6	1.65			
1	0.23		#  SP63	Mar-2005
2	1.82			
3	0.06			
4	1			
5	0.9			
6	1.65			
1	0.42		#  SP64	Apr-2005
2	1.82			
3	0.06			
4	1			
5	0.9			
6	1.65			
1	0.55		#  SP65	May-2005
2	1.82			
3	0.06			
4	1			
5	0.9			
6	1.65			
1	0.55		#  SP66	Jun-2005
2	1.82			
3	0.06			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP67	Jul-2005
2	1.82			
3	0.06			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP68	Aug-2005
2	1.82			
3	0.16			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP69	Sep-2005
2	1.82			
3	0.36			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP70	Oct-2005
2	1.82			
3	0.8			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP71	Nov-2005
2	1.82			
3	1.18			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP72	Dec-2005
2	1.82			
3	1.21			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP73	Jan-2006
2	1.82			
3	1.21			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP74	Feb-2006
2	1.82			
3	1.21			
4	1			
5	0.9			
6	1.65			
1	0.23		#  SP75	Mar-2006
2	1.82			
3	0.06			
4	1			
5	0.9			
6	1.65			
1	0.42		#  SP76	Apr-2006
2	1.82			
3	0.06			
4	1			
5	0.9			
6	1.65			
1	0.55		#  SP77	May-2006
2	1.82			
3	0.06			
4	1			
5	0.9			
6	1.65			
1	0.55		#  SP78	Jun-2006
2	1.82			
3	0.06			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP79	Jul-2006
2	1.82			
3	0.06			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP80	Aug-2006
2	1.82			
3	0.16			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP81	Sep-2006
2	1.82			
3	0.36			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP82	Oct-2006
2	1.82			
3	0.8			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP83	Nov-2006
2	1.82			
3	1.18			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP84	Dec-2006
2	1.82			
3	1.21			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP85	Jan-2007
2	1.82			
3	1.21			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP86	Feb-2007
2	1.82			
3	1.21			
4	1			
5	0.9			
6	1.65			
1	0.23		#  SP87	Mar-2007
2	1.82			
3	0.06			
4	1			
5	0.9			
6	1.65			
1	0.42		#  SP88	Apr-2007
2	1.82			
3	0.06			
4	1			
5	0.9			
6	1.65			
1	0.55		#  SP89	May-2007
2	1.82			
3	0.06			
4	1			
5	0.9			
6	1.65			
1	0.55		#  SP90	Jun-2007
2	1.82			
3	0.06			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP91	Jul-2007
2	1.82			
3	0.06			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP92	Aug-2007
2	1.82			
3	0.16			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP93	Sep-2007
2	1.82			
3	0.36			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP94	Oct-2007
2	1.82			
3	0.8			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP95	Nov-2007
2	1.82			
3	1.18			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP96	Dec-2007
2	1.82			
3	1.21			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP97	Jan-2008
2	1.82			
3	1.21			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP98	Feb-2008
2	1.82			
3	1.21			
4	1			
5	0.9			
6	1.65			
1	0.23		#  SP99	Mar-2008
2	1.82			
3	0.06			
4	1			
5	0.9			
6	1.65			
1	0.42		#  SP100	Apr-2008
2	1.82			
3	0.06			
4	1			
5	0.9			
6	1.65			
1	0.55		#  SP101	May-2008
2	1.82			
3	0.06			
4	1			
5	0.9			
6	1.65			
1	0.55		#  SP102	Jun-2008
2	1.82			
3	0.06			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP103	Jul-2008
2	1.82			
3	0.06			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP104	Aug-2008
2	1.82			
3	0.16			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP105	Sep-2008
2	1.82			
3	0.36			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP106	Oct-2008
2	1.82			
3	0.8			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP107	Nov-2008
2	1.82			
3	1.18			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP108	Dec-2008
2	1.82			
3	1.21			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP109	Jan-2009
2	1.82			
3	1.21			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP110	Feb-2009
2	1.82			
3	1.21			
4	1			
5	0.9			
6	1.65			
1	0.23		#  SP111	Mar-2009
2	1.82			
3	0.06			
4	1			
5	0.9			
6	1.65			
1	0.42		#  SP112	Apr-2009
2	1.82			
3	0.06			
4	1			
5	0.9			
6	1.65			
1	0.55		#  SP113	May-2009
2	1.82			
3	0.06			
4	1			
5	0.9			
6	1.65			
1	0.55		#  SP114	Jun-2009
2	1.82			
3	0.06			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP115	Jul-2009
2	1.82			
3	0.06			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP116	Aug-2009
2	1.82			
3	0.16			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP117	Sep-2009
2	1.82			
3	0.36			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP118	Oct-2009
2	1.82			
3	0.8			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP119	Nov-2009
2	1.82			
3	1.18			
4	1			
5	0.9			
6	1.65			
1	0.03		#  SP120	Dec-2009
2	1.82			
3	1.21			
4	1			
5	0.9			
6	1.65			
